gene_id,101112C14,101112C4,101112C9,101112H14,101112H4,101112H9,101112L14,101112L4,101112L9,101112M14,101112M4,101112M9,123C14,123C4,123C9,123H14,123H4,123H9,123L14,123L4,123L9,123M4,123M9,131415C14,131415C4,131415C9,131415H14,131415H4,131415H9,131415L14,131415L9,131415M14,131415M4,131415M9,13M14,456C4,456H4,456H9,456L14,456L4,456L9,456M14,456M4,456M9,45C14,45C9,45H14,67C9,6C14,789H14,789H4,789H9,789L14,789L4,789L9,789M14,789M4,7C14,89C14,89C9,89M9
Montipora_capitata_HIv3___RNAseq.g41524.t1,2142,33,409,1371,60,511,1793,37,494,1507,405,417,1750,15,274,1153,29,139,709,43,368,36,170,1057,79,440,1533,16,318,1984,493,1713,79,317,939,0,8,449,1206,22,349,851,89,347,694,449,126,222,792,2137,29,568,1893,43,678,2359,27,698,2153,711,530
Montipora_capitata_HIv3___RNAseq.g13110.t1,1621,14,376,1555,19,261,2161,23,262,1714,305,281,954,19,162,1042,22,83,569,0,332,9,173,1025,23,211,1232,19,112,1574,158,1582,55,146,376,6,19,185,1059,15,224,888,22,250,296,212,105,212,908,2306,16,335,1715,32,260,1774,23,623,2299,191,253
Montipora_capitata_HIv3___RNAseq.g13590.t1,596,2,51,468,3,72,544,22,74,505,98,79,590,18,85,413,0,66,283,13,52,18,50,186,5,73,269,0,94,403,63,351,39,93,404,0,0,55,279,0,44,361,12,59,103,64,88,42,206,602,22,87,588,19,114,523,6,220,425,69,65
Montipora_capitata_HIv3___RNAseq.g27612.t1,7779,41,439,6147,65,499,7247,42,504,5937,1371,763,5351,40,378,3766,22,298,3744,23,552,13,358,3344,29,674,4195,16,293,4737,716,5337,41,623,3056,16,37,514,4501,0,674,3731,36,1045,1711,999,296,171,3237,6417,8,507,7129,29,660,7272,56,3124,8273,670,573
Montipora_capitata_HIv3___RNAseq.g27935.t1,3053,245,4196,2815,301,3197,3646,314,4334,3237,927,5020,2058,341,5634,3964,208,1418,2776,132,3507,592,3041,3680,536,3650,3817,200,2467,3886,3367,4538,1240,2402,1072,158,158,3224,2859,173,2694,2946,519,2279,900,2835,846,2674,1870,2899,295,5146,3442,193,4144,3810,266,2843,4269,3037,2494
Montipora_capitata_HIv3___RNAseq.g30106.t1a,4599,104,710,3233,134,597,5132,98,881,3374,1037,977,3929,123,803,4834,46,459,2972,45,612,103,476,2561,110,744,3812,100,559,4010,686,3958,277,714,2009,27,66,627,3879,47,760,2080,129,587,1969,844,622,487,2070,6164,115,1089,5132,83,910,5098,107,1152,5873,1141,893
Montipora_capitata_HIv3___TS.g14781.t1,3081,140,2836,2764,201,2629,3382,131,3389,3186,771,4437,2222,295,4840,4334,120,3240,4367,142,2870,229,2795,2613,199,1821,2809,61,1647,2560,1788,3354,790,1651,1921,42,99,1752,2334,59,2070,2442,149,2206,778,2601,1872,1598,2174,2834,128,3247,3362,103,2730,3537,147,4572,3877,2668,1912
Montipora_capitata_HIv3___RNAseq.g33355.t1,1365,12,80,803,12,161,956,11,107,871,233,91,1271,16,115,682,5,81,770,9,171,3,81,634,0,96,837,0,70,958,104,875,13,94,1284,0,0,58,1159,5,177,825,26,195,718,158,324,86,750,1054,12,89,1169,14,140,1377,7,482,974,89,75
Montipora_capitata_HIv3___RNAseq.g33365.t1,909,17,66,547,13,45,1253,14,75,652,294,129,499,8,179,630,0,52,369,0,147,21,84,495,28,119,722,8,59,1025,153,1002,45,53,207,6,19,104,547,0,75,385,19,59,202,43,44,26,271,1157,37,127,1011,8,92,1055,52,197,1194,157,96
Montipora_capitata_HIv3___RNAseq.g48712.t1,1402,9,276,950,58,367,1133,25,268,763,237,302,1996,37,237,1500,31,150,1275,34,184,27,141,743,10,242,911,39,170,1075,212,1228,60,170,1069,18,31,219,754,32,210,673,44,199,824,271,143,266,578,1349,27,247,1220,26,266,1340,54,573,1291,312,253
Montipora_capitata_HIv3___RNAseq.g37643.t1,144,0,111,99,14,114,188,35,148,165,69,181,143,12,186,215,8,110,167,18,163,33,62,306,54,232,404,20,248,469,387,515,127,233,92,0,24,137,166,0,81,101,28,134,27,190,74,98,157,141,3,147,153,13,198,168,93,152,240,120,102
Montipora_capitata_HIv3___RNAseq.g15684.t2,180,0,289,191,40,152,185,20,238,222,139,274,179,13,427,219,0,206,272,11,208,50,305,249,16,199,270,27,150,236,323,220,46,157,143,0,0,129,120,0,199,166,29,189,49,94,117,112,96,179,23,218,275,11,215,270,0,330,176,145,199
Montipora_capitata_HIv3___RNAseq.g15737.t1,1529,21,192,2151,40,184,2480,52,160,2230,415,325,1091,69,300,2716,31,173,1719,7,462,58,365,2010,38,243,1999,32,89,2330,242,2411,67,204,758,14,33,164,2358,10,263,1813,36,345,850,409,163,72,1839,2118,82,254,2096,61,281,2324,71,1362,3020,387,160
Montipora_capitata_HIv3___RNAseq.g15754.t1,6514,38,644,4388,38,843,6393,33,881,4633,1501,755,3671,17,809,2754,6,250,3131,32,721,22,479,3016,68,719,3283,25,506,4687,589,4843,163,378,1792,8,4,666,4122,6,593,3192,12,637,1471,730,194,455,1797,6994,0,669,7550,0,858,7059,24,1345,8133,940,501
Montipora_capitata_HIv3___RNAseq.g35079.t1,1493,12,78,1235,10,58,1357,32,70,1198,336,151,1270,11,119,1454,15,71,1140,0,102,14,91,762,13,145,1017,9,70,1423,105,1386,52,101,823,9,0,41,1158,4,163,683,9,209,523,202,138,27,765,1858,16,97,1792,7,131,1554,41,567,1814,111,92
Montipora_capitata_HIv3___TS.g5420.t1,761,140,1548,645,144,1546,734,129,1952,701,240,2151,447,170,1829,642,74,730,591,36,744,279,954,672,109,1131,624,85,991,803,1064,996,380,1054,435,22,101,1052,798,45,923,917,218,982,232,1021,317,1054,670,445,196,1782,537,98,1287,799,218,1234,770,1096,902
Montipora_capitata_HIv3___RNAseq.g8271.t1,99,0,43,108,0,29,146,13,17,102,46,60,49,14,60,69,0,45,56,0,104,11,30,78,0,26,72,23,37,109,49,97,44,50,37,2,35,41,130,0,37,86,8,54,21,58,6,17,104,121,99,94,153,11,41,148,116,74,166,113,115
Montipora_capitata_HIv3___RNAseq.g40180.t1,1158,61,1104,980,86,991,1249,52,1284,1262,306,1508,859,99,1812,1597,42,1026,1525,56,1119,90,1053,1004,83,698,1080,19,620,965,698,1313,295,581,650,16,34,722,834,25,734,926,64,809,277,958,654,538,809,1031,54,1268,1226,31,991,1291,55,1656,1391,919,611
Montipora_capitata_HIv3___RNAseq.g44142.t1,202,38,254,171,18,297,179,38,262,255,49,285,88,29,171,165,0,146,190,0,82,10,142,274,67,223,223,9,202,196,253,286,53,211,149,13,0,317,176,0,157,199,37,192,29,223,54,255,177,144,0,228,155,47,213,261,21,218,159,259,252
Montipora_capitata_HIv3___RNAseq.g27818.t1,686,123,510,534,41,543,545,111,534,591,118,578,416,190,754,563,54,145,427,70,360,91,307,550,220,383,624,60,322,544,456,835,254,477,357,72,31,391,559,72,371,514,134,377,198,603,169,359,356,490,97,571,559,95,675,645,149,572,805,378,343
Montipora_capitata_HIv3___RNAseq.g18416.t1,273,24,156,223,48,245,209,31,164,246,81,226,205,32,164,231,38,128,244,22,191,34,159,225,37,149,200,50,125,275,161,251,40,223,181,8,28,205,241,28,222,153,44,159,107,230,205,119,222,279,83,211,223,24,314,349,39,311,334,237,220
Montipora_capitata_HIv3___RNAseq.g35029.t1,349,14,64,309,6,97,306,4,106,267,48,111,197,21,95,197,8,84,239,2,153,4,56,207,43,83,320,0,56,362,65,376,23,63,177,20,0,123,225,12,133,202,12,168,184,100,71,56,179,452,4,121,428,11,75,311,14,118,426,113,65
Montipora_capitata_HIv3___RNAseq.g35090.t1,67,11,32,42,0,20,82,19,45,74,10,43,38,22,13,70,0,34,88,0,17,0,58,54,43,33,65,0,22,52,43,59,32,22,71,27,12,35,75,8,48,63,33,44,40,91,43,18,31,44,0,43,62,27,47,60,21,72,77,56,35
Montipora_capitata_HIv3___TS.g29264.t2,682,3112,2777,705,2187,2437,393,2947,2399,565,2934,2657,163,6602,3679,413,4444,1939,786,2441,2147,8532,1517,655,3818,2380,695,2246,2563,469,2714,831,3630,2442,305,2279,3791,2064,503,1409,2064,358,4117,1219,140,1975,2589,1766,330,307,6684,3217,701,2566,2445,860,5563,1037,936,2540,3333
Montipora_capitata_HIv3___RNAseq.g1190.t1,944,4463,2639,878,2564,2410,722,3034,2549,1071,3178,2289,274,5169,2573,647,3611,863,789,1864,1319,8795,928,805,4189,2460,999,1545,2768,1202,2689,1483,3768,2314,251,2102,3353,2206,568,870,1736,654,4531,1002,138,1400,2939,1869,394,630,6809,2716,1017,2355,1908,903,5718,1048,1050,1487,1546
Montipora_capitata_HIv3___RNAseq.g27062.t1,1295,3606,3245,1378,2452,3074,1453,2958,3002,1666,2941,2999,483,6283,4024,875,3138,1754,1185,2652,2647,7571,1846,1678,4058,2950,1613,2086,2681,1431,2733,2081,3658,2447,763,2051,3020,2783,1123,1399,2756,1208,3885,1809,264,2612,3489,2117,970,1176,5594,3596,1436,2382,3229,1399,4421,1545,2038,2668,2152
Montipora_capitata_HIv3___RNAseq.g27120.t1,689,2223,1773,556,1173,1710,608,1769,1774,674,1868,1621,348,4457,2539,302,2294,1580,366,1782,1243,5254,1006,749,2415,1467,722,1313,1606,709,1705,944,2246,1589,159,1433,2308,1497,324,734,1397,459,2480,1187,83,1185,1632,1267,289,731,3984,1973,668,1558,1683,666,3293,495,863,1851,1754
Montipora_capitata_HIv3___RNAseq.g43906.t1,586,1694,1293,612,1653,1412,316,1581,1559,362,1837,1255,220,4741,1432,330,3234,1269,687,2441,752,3691,724,425,2403,1451,333,2419,1569,417,1432,463,2220,1333,365,1582,2325,1250,247,1175,1315,287,2527,667,115,732,1418,1074,178,277,5013,1161,389,1477,1290,450,3993,464,347,1517,1628
Montipora_capitata_HIv3___RNAseq.g15018.t1,1247,4536,3382,1249,3317,3527,916,3818,3146,1207,3864,3575,534,11346,4477,703,5454,3422,1194,4010,2613,12822,1674,1175,4753,3409,1263,3329,3593,1086,3737,1412,4640,3126,495,3315,5368,3238,878,2426,3621,1028,6346,1988,404,3005,4434,3022,716,764,8103,3938,1169,3239,2766,1354,6795,1632,1392,3233,3983
Montipora_capitata_HIv3___RNAseq.g44669.t1,774,8332,3547,630,4873,3389,283,5596,3864,498,5658,3714,121,14279,3320,212,6419,1957,403,5912,1348,15387,1441,459,5933,2586,336,3988,3521,390,2451,489,4955,2290,155,3559,5629,1903,284,2103,2054,392,8114,1257,96,1471,4475,3579,249,134,17227,3422,355,4499,2542,467,13917,570,489,2090,3843
Montipora_capitata_HIv3___RNAseq.g44974.t1,494,2056,1647,443,1680,1644,263,1680,1351,476,1720,1560,235,5531,2386,323,2831,1924,598,2111,1423,5981,906,473,2299,1463,398,1711,1695,419,1458,455,2412,1183,302,1295,2001,1134,301,1199,1590,347,2802,951,198,1219,2077,1305,316,303,3706,1782,384,1583,1665,435,3292,536,597,1649,2206
Montipora_capitata_HIv3___RNAseq.g45032.t2,1172,4166,3112,1298,2405,2613,1079,3543,2764,997,3107,3017,477,6928,3913,1059,4412,1045,1101,2448,2186,10883,1657,1318,4191,2800,1084,2132,2441,1149,2724,1376,3705,2078,435,2378,3443,2240,906,661,2008,1174,4582,1341,259,1712,3577,1824,736,1126,7667,3382,1095,2511,2673,1294,6415,1219,1869,2074,2239
Montipora_capitata_HIv3___RNAseq.g21605.t1,1880,10750,6936,1452,5977,6163,1131,7656,6070,1400,6855,6328,608,17923,9462,949,11591,3329,877,5657,5287,31487,2881,2055,10520,6686,1556,4276,7235,1833,6826,2079,10116,6471,387,6666,10638,6493,1217,2485,5343,1416,13822,3104,306,4211,8697,4790,1137,1041,17357,7955,1591,7477,5984,1627,15385,1443,2274,5271,6505
Montipora_capitata_HIv3___RNAseq.g22595.t1,1631,8220,2775,1822,6478,3468,1376,7254,2070,1256,6738,2217,1232,17696,3583,959,12919,4317,1170,8761,1789,17054,949,985,10147,3859,1377,9871,5287,1307,3950,1367,8813,4668,1233,6885,9547,2655,933,5074,3713,1283,10806,1868,697,1997,6109,2583,914,1664,15923,2851,1603,6941,2037,1545,13741,823,1670,3256,4459
Montipora_capitata_HIv3___TS.g37202.t2a,2174,2846,2929,2084,1568,2222,2487,2212,2420,2045,2333,2985,1750,5281,4070,3378,2193,1991,2549,1860,2369,7557,1634,2185,3259,2879,2559,1773,2643,2352,3393,2504,2790,2376,1373,1702,3106,2450,1780,1035,2227,1739,3298,2060,768,2720,3701,1664,1169,2072,5278,3103,2310,1815,2355,2262,4312,2012,3206,2599,2981
Montipora_capitata_HIv3___RNAseq.g29121.t1,264,2227,817,292,1598,1124,168,1794,877,166,1611,768,61,4874,993,71,3697,1024,210,2173,465,4412,299,299,2169,1035,182,2112,1397,175,1162,335,2198,952,90,1747,2726,703,130,1463,1010,180,3037,602,35,597,1581,659,130,107,4824,822,249,1896,668,224,4083,255,208,897,1123
Montipora_capitata_HIv3___RNAseq.g33482.t1,1839,8833,4371,1757,4533,4158,2290,6370,3873,1857,5109,3529,1301,10117,6495,2039,6651,3011,1339,4736,3228,15893,2873,1686,6879,3687,1934,3908,3815,2529,4666,2546,6226,3398,689,4475,6576,3659,1545,2230,3440,1705,7161,2512,653,3482,5768,2891,1437,2397,11116,3927,2150,4195,3188,2611,9669,1297,2772,3463,4769
Montipora_capitata_HIv3___RNAseq.g33790.t1,1049,3734,3237,1015,2174,2901,1097,2614,3329,1047,2626,3677,416,5660,4965,1047,3418,2089,819,2428,2249,8266,2108,1381,4136,2663,1184,2278,2670,1068,2878,1583,3628,2116,356,2129,3414,2677,639,1557,2239,1118,3990,1529,195,2106,3146,2018,662,513,6991,3287,961,2550,2620,1015,4985,966,1502,2601,2042
Montipora_capitata_HIv3___RNAseq.g34110.t1,913,4064,2977,813,2543,2549,851,3018,2758,876,2820,2636,439,8032,4944,748,4678,2607,1024,3000,2933,9412,1997,1036,4913,3043,972,3209,3371,757,2985,1198,4284,3506,424,2492,3524,2750,794,2029,2727,768,4563,1684,360,2050,3219,2240,531,671,6744,2761,789,2676,2737,760,5665,917,1038,2602,2947
Montipora_capitata_HIv3___RNAseq.g34187.t2,2310,4935,4838,2508,2966,4338,3123,3927,4667,2549,3963,5481,1505,8654,7191,3229,4684,3631,2660,3367,4333,13337,3582,2762,5947,5231,2844,2828,5054,2819,5660,3448,5301,4842,1277,3222,4541,4024,2222,1526,3854,2174,5342,2650,615,4331,4676,3190,1670,2405,8406,5730,2768,3366,4389,2795,6485,2185,3906,4145,4617
Montipora_capitata_HIv3___RNAseq.g46220.t1,1191,3911,2630,865,2514,2847,887,2648,2595,812,3037,2445,470,9405,3821,560,5470,2577,829,3619,2323,10440,1508,1049,4896,2837,945,3124,3038,978,3171,1150,4257,2918,302,2657,4470,2757,578,2305,2704,642,5157,1748,251,1836,3355,2440,502,549,5852,2602,772,2551,2195,842,5635,705,1020,2689,2918
Montipora_capitata_HIv3___RNAseq.g47022.t1,734,1966,1655,679,1376,1638,602,1705,1530,694,1667,1668,185,4306,2198,394,2230,1177,632,1532,1387,5555,788,691,2236,1671,716,1402,1680,679,1620,915,2169,1666,243,1437,2206,1678,539,980,1481,497,2697,1101,172,1364,1971,1220,441,513,3949,1866,633,1641,1498,651,3473,535,1048,1880,2043
Montipora_capitata_HIv3___RNAseq.g48479.t1,1925,6742,4780,1659,4220,5162,1569,4528,4313,1908,4957,4166,641,12211,4980,1284,8458,2878,1725,4909,2711,14533,1704,1868,7016,4548,1373,4524,5004,1608,4885,1975,6235,4608,1080,4182,6175,4274,1313,2792,4578,1243,8466,2625,341,3076,5502,3585,979,1242,12169,4328,1547,4258,4263,1669,10229,1817,2096,4337,4708
Montipora_capitata_HIv3___RNAseq.g38474.t1,1111,4727,3348,1253,2533,3303,1150,3473,3019,1203,3577,3408,395,6998,3768,851,3720,1909,791,2336,2899,9162,1534,1574,4739,4231,1437,2765,4563,1535,4726,1855,5063,3738,419,2726,4413,3207,943,1166,3321,1469,5363,2151,489,2773,4381,2590,787,926,7258,3769,1215,2900,2901,1140,6396,725,1804,3434,5028
Montipora_capitata_HIv3___RNAseq.g38999.t1,943,2122,1618,619,1594,1586,799,1828,1644,573,1901,1453,418,4956,2957,805,2420,2230,693,2420,2250,4454,2115,672,2321,1311,779,2000,1428,714,1498,808,2498,1065,694,1428,2033,1697,599,1487,1520,843,2140,1238,267,1372,2129,1602,533,746,3244,1613,592,1382,1774,653,3234,534,903,1936,1634
Montipora_capitata_HIv3___TS.g5110.t1,706,5942,3429,883,3518,2940,656,4308,3116,692,4184,3629,308,7950,3814,379,4525,1153,495,3057,2097,11946,1560,802,5574,3091,893,2999,3494,800,3220,1083,4894,2376,194,3029,5071,1933,397,1088,1782,611,5900,1444,240,1775,3949,2375,461,566,12136,3763,809,4113,2515,630,11413,843,931,3009,4006
Montipora_capitata_HIv3___RNAseq.g36323.t1,854,3414,2600,666,2194,2645,679,2509,2328,668,2588,2469,361,7328,3633,584,2951,1858,826,2339,1977,8655,1316,996,3471,2977,730,2369,2792,713,2774,988,3362,2326,327,2023,2753,2305,579,1146,2259,694,4265,1276,245,2080,2987,1755,442,538,6252,2709,816,2658,2178,823,5014,876,920,2305,3097
