go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0051051,9,GO:0051050,0.749,7.084039019264241,0,negative regulation of transport,positive regulation of transport
GO:0010638,23,GO:0051128,0.761,7.084039019264241,0,positive regulation of organelle organization,regulation of cellular component organization
GO:1904951,9,GO:0051050,0.662,7.084039019264241,3,positive regulation of establishment of protein localization,positive regulation of transport
GO:0050807,48,GO:0065008,0.703,7.084039019264241,15,regulation of synapse organization,regulation of biological quality
GO:0016055,4,GO:0023051,0.433,7.084039019264241,49,Wnt signaling pathway,regulation of signaling
GO:0001568,13,GO:0022008,0.447,7.084039019264241,0,blood vessel development,neurogenesis
GO:0007568,61,GO:0007568,1,7.084039019264241,17,aging,aging
GO:0032990,28,GO:0035239,0.601,7.084039019264241,0,cell part morphogenesis,tube morphogenesis
GO:0030162,12,GO:0051247,0.784,7.084039019264241,8,regulation of proteolysis,positive regulation of protein metabolic process
GO:0042306,9,GO:0051050,0.653,7.084039019264241,0,regulation of protein import into nucleus,positive regulation of transport
GO:0051225,36,GO:0006996,0.564,7.084039019264241,7,spindle assembly,organelle organization
GO:0032259,62,GO:0032259,0.992,7.084039019264241,101,methylation,methylation
GO:0120039,28,GO:0035239,0.599,7.084039019264241,0,plasma membrane bounded cell projection morphogenesis,tube morphogenesis
GO:0034470,42,GO:1901360,0.536,7.084039019264241,5,ncRNA processing,organic cyclic compound metabolic process
GO:0042303,40,GO:0032501,0.418,7.084039019264241,4,molting cycle,multicellular organismal process
GO:0006629,63,GO:0006629,0.967,7.084039019264241,231,lipid metabolic process,lipid metabolic process
GO:0009314,8,GO:0009628,0.839,7.084039019264241,2,response to radiation,response to abiotic stimulus
GO:0000079,37,GO:0044093,0.649,7.084039019264241,20,regulation of cyclin-dependent protein serine/threonine kinase activity,positive regulation of molecular function
GO:0042176,35,GO:0044265,0.727,7.084039019264241,7,regulation of protein catabolic process,cellular macromolecule catabolic process
GO:0031570,2,GO:0010564,0.854,7.084039019264241,0,DNA integrity checkpoint signaling,regulation of cell cycle process
GO:1905114,14,GO:0007166,0.852,7.084039019264241,0,cell surface receptor signaling pathway involved in cell-cell signaling,cell surface receptor signaling pathway
GO:0048666,13,GO:0022008,0.936,7.084039019264241,28,neuron development,neurogenesis
GO:0030036,60,GO:0030029,0.981,7.084039019264241,33,actin cytoskeleton organization,actin filament-based process
GO:0043161,35,GO:0044265,0.872,7.084039019264241,75,proteasome-mediated ubiquitin-dependent protein catabolic process,cellular macromolecule catabolic process
GO:0046822,9,GO:0051050,0.659,7.084039019264241,0,regulation of nucleocytoplasmic transport,positive regulation of transport
GO:0051348,37,GO:0044093,0.637,7.084039019264241,0,negative regulation of transferase activity,positive regulation of molecular function
GO:0044774,2,GO:0010564,0.811,7.084039019264241,0,mitotic DNA integrity checkpoint signaling,regulation of cell cycle process
GO:0198738,4,GO:0023051,0.435,7.084039019264241,0,cell-cell signaling by wnt,regulation of signaling
GO:0016331,19,GO:0009888,0.773,7.084039019264241,15,morphogenesis of embryonic epithelium,tissue development
GO:1904029,37,GO:0044093,0.649,7.084039019264241,0,regulation of cyclin-dependent protein kinase activity,positive regulation of molecular function
GO:0010562,5,GO:0016310,0.533,7.084039019264241,0,positive regulation of phosphorus metabolic process,phosphorylation
GO:0006352,21,GO:0006355,0.602,7.084039019264241,18,DNA-templated transcription initiation,regulation of DNA-templated transcription
GO:0099177,4,GO:0023051,0.835,7.084039019264241,0,regulation of trans-synaptic signaling,regulation of signaling
GO:0034097,16,GO:0070887,0.441,7.084039019264241,0,response to cytokine,cellular response to chemical stimulus
GO:0000077,14,GO:0007166,0.414,7.084039019264241,18,DNA damage checkpoint signaling,cell surface receptor signaling pathway
GO:0006979,50,GO:0006974,0.56,7.084039019264241,75,response to oxidative stress,cellular response to DNA damage stimulus
GO:0048667,28,GO:0035239,0.595,7.084039019264241,0,cell morphogenesis involved in neuron differentiation,tube morphogenesis
GO:1900180,6,GO:0008104,0.638,7.084039019264241,2,regulation of protein localization to nucleus,protein localization
GO:0042330,39,GO:0009991,0.616,7.084039019264241,1,taxis,response to extracellular stimulus
GO:0033673,37,GO:0044093,0.635,7.084039019264241,0,negative regulation of kinase activity,positive regulation of molecular function
GO:0006469,37,GO:0044093,0.633,7.084039019264241,7,negative regulation of protein kinase activity,positive regulation of molecular function
GO:0045937,5,GO:0016310,0.535,7.084039019264241,0,positive regulation of phosphate metabolic process,phosphorylation
GO:0051707,57,GO:0009607,0.983,7.084039019264241,1,response to other organism,response to biotic stimulus
GO:0006367,21,GO:0006355,0.564,7.084039019264241,28,transcription initiation at RNA polymerase II promoter,regulation of DNA-templated transcription
GO:0050804,4,GO:0023051,0.835,7.084039019264241,11,modulation of chemical synaptic transmission,regulation of signaling
GO:0007548,7,GO:0022414,0.779,7.084039019264241,41,sex differentiation,reproductive process
GO:0044773,2,GO:0010564,0.783,7.084039019264241,3,mitotic DNA damage checkpoint signaling,regulation of cell cycle process
GO:0061564,13,GO:0022008,0.904,7.084039019264241,3,axon development,neurogenesis
GO:0031175,13,GO:0022008,0.925,7.084039019264241,11,neuron projection development,neurogenesis
GO:0007409,28,GO:0035239,0.591,7.084039019264241,10,axonogenesis,tube morphogenesis
GO:0048568,45,GO:0009887,0.677,7.084039019264241,3,embryonic organ development,animal organ morphogenesis
GO:0032870,30,GO:0009725,0.997,7.084039019264241,0,cellular response to hormone stimulus,response to hormone
GO:0043254,47,GO:0044085,0.664,7.084039019264241,0,regulation of protein-containing complex assembly,cellular component biogenesis
GO:0051961,33,GO:0051241,0.858,7.084039019264241,0,negative regulation of nervous system development,negative regulation of multicellular organismal process
GO:0009617,57,GO:0009607,0.884,7.084039019264241,0,response to bacterium,response to biotic stimulus
GO:0050877,52,GO:0003008,0.95,7.084039019264241,100,nervous system process,system process
GO:0071417,16,GO:0070887,0.79,7.080471992786371,0,cellular response to organonitrogen compound,cellular response to chemical stimulus
GO:0070507,49,GO:0007017,0.734,7.080471992786371,5,regulation of microtubule cytoskeleton organization,microtubule-based process
GO:0032886,49,GO:0007017,0.785,7.080471992786371,0,regulation of microtubule-based process,microtubule-based process
GO:0016032,64,GO:0016032,1,7.080471992786371,0,viral process,viral process
GO:1901699,16,GO:0070887,0.8,7.080471992786371,0,cellular response to nitrogen compound,cellular response to chemical stimulus
GO:0060271,23,GO:0051128,0.428,7.080471992786371,75,cilium assembly,regulation of cellular component organization
GO:0010975,23,GO:0051128,0.827,7.079759710676096,2,regulation of neuron projection development,regulation of cellular component organization
GO:0032388,9,GO:0051050,0.89,7.079759710676096,0,positive regulation of intracellular transport,positive regulation of transport
GO:0007286,7,GO:0022414,0.555,7.0795378783137615,16,spermatid development,reproductive process
GO:0010035,16,GO:0070887,0.607,7.0795378783137615,10,response to inorganic substance,cellular response to chemical stimulus
GO:0010038,16,GO:0070887,0.585,7.0795378783137615,10,response to metal ion,cellular response to chemical stimulus
GO:0007167,14,GO:0007166,0.897,7.0795378783137615,0,enzyme-linked receptor protein signaling pathway,cell surface receptor signaling pathway
GO:0009952,13,GO:0022008,0.45,7.0795378783137615,25,anterior/posterior pattern specification,neurogenesis
GO:0016071,42,GO:1901360,0.549,7.0795378783137615,5,mRNA metabolic process,organic cyclic compound metabolic process
GO:0007169,14,GO:0007166,0.837,7.0795378783137615,79,transmembrane receptor protein tyrosine kinase signaling pathway,cell surface receptor signaling pathway
GO:1903829,9,GO:0051050,0.723,7.0795378783137615,1,positive regulation of protein localization,positive regulation of transport
GO:0050776,46,GO:0002376,0.754,7.076332016448486,0,regulation of immune response,immune system process
GO:0098813,54,GO:0007059,0.973,7.0754024433104705,3,nuclear chromosome segregation,chromosome segregation
GO:0042254,47,GO:0044085,0.8,7.068950601544695,50,ribosome biogenesis,cellular component biogenesis
GO:0080134,34,GO:0048584,0.756,7.049231114320536,0,regulation of response to stress,positive regulation of response to stimulus
GO:0022411,23,GO:0051128,0.439,7.027242109267259,0,cellular component disassembly,regulation of cellular component organization
GO:0032984,23,GO:0051128,0.406,7.027242109267259,0,protein-containing complex disassembly,regulation of cellular component organization
GO:0008582,23,GO:0051128,0.686,5.259922660053398,16,regulation of synaptic assembly at neuromuscular junction,regulation of cellular component organization
GO:1902807,2,GO:0010564,0.727,5.259922660053398,3,negative regulation of cell cycle G1/S phase transition,regulation of cell cycle process
GO:0007411,39,GO:0009991,0.595,5.259922660053398,78,axon guidance,response to extracellular stimulus
GO:0099537,4,GO:0023051,0.484,5.259922660053398,0,trans-synaptic signaling,regulation of signaling
GO:2000241,7,GO:0022414,0.757,5.259922660053398,1,regulation of reproductive process,reproductive process
GO:0009896,35,GO:0044265,0.622,5.259922660053398,0,positive regulation of catabolic process,cellular macromolecule catabolic process
GO:0030178,4,GO:0023051,0.726,5.259922660053398,8,negative regulation of Wnt signaling pathway,regulation of signaling
GO:2000045,2,GO:0010564,0.727,5.259922660053398,0,regulation of G1/S transition of mitotic cell cycle,regulation of cell cycle process
GO:0090090,4,GO:0023051,0.705,5.259922660053398,19,negative regulation of canonical Wnt signaling pathway,regulation of signaling
GO:0051347,37,GO:0044093,0.91,5.259922660053398,0,positive regulation of transferase activity,positive regulation of molecular function
GO:0048608,13,GO:0022008,0.71,5.259922660053398,0,reproductive structure development,neurogenesis
GO:0097485,39,GO:0009991,0.595,5.259922660053398,0,neuron projection guidance,response to extracellular stimulus
GO:0006914,65,GO:0006914,0.994,5.259922660053398,61,autophagy,autophagy
GO:0048599,7,GO:0022414,0.668,5.259922660053398,15,oocyte development,reproductive process
GO:0008340,40,GO:0032501,0.464,5.259922660053398,298,determination of adult lifespan,multicellular organismal process
GO:0030001,26,GO:0006810,0.581,5.259922660053398,17,metal ion transport,transport
GO:0030856,19,GO:0009888,0.708,5.259922660053398,1,regulation of epithelial cell differentiation,tissue development
GO:0010817,48,GO:0065008,0.628,5.259922660053398,0,regulation of hormone levels,regulation of biological quality
GO:0070848,16,GO:0070887,0.561,5.259922660053398,0,response to growth factor,cellular response to chemical stimulus
GO:2000145,56,GO:0016477,0.895,5.259922660053398,0,regulation of cell motility,cell migration
GO:0046661,7,GO:0022414,0.704,5.259922660053398,0,male sex differentiation,reproductive process
GO:0048469,17,GO:0050793,0.347,5.259922660053398,0,cell maturation,regulation of developmental process
GO:0061919,65,GO:0006914,0.994,5.259922660053398,0,process utilizing autophagic mechanism,autophagy
GO:0051783,36,GO:0006996,0.558,5.259922660053398,3,regulation of nuclear division,organelle organization
GO:0071824,23,GO:0051128,0.4,5.259922660053398,0,protein-DNA complex subunit organization,regulation of cellular component organization
GO:0000018,31,GO:0034645,0.439,5.259922660053398,0,regulation of DNA recombination,cellular macromolecule biosynthetic process
GO:1902850,2,GO:0010564,0.686,5.259922660053398,0,microtubule cytoskeleton organization involved in mitosis,regulation of cell cycle process
GO:1902806,2,GO:0010564,0.762,5.259922660053398,4,regulation of cell cycle G1/S phase transition,regulation of cell cycle process
GO:0098660,26,GO:0006810,0.569,5.259922660053398,0,inorganic ion transmembrane transport,transport
GO:1903050,12,GO:0051247,0.686,5.259922660053398,0,regulation of proteolysis involved in protein catabolic process,positive regulation of protein metabolic process
GO:0007350,13,GO:0022008,0.419,5.259922660053398,0,blastoderm segmentation,neurogenesis
GO:1901652,16,GO:0070887,0.504,5.259922660053398,0,response to peptide,cellular response to chemical stimulus
GO:0006338,23,GO:0051128,0.419,5.259922660053398,59,chromatin remodeling,regulation of cellular component organization
GO:0030334,56,GO:0016477,0.9,5.259922660053398,65,regulation of cell migration,cell migration
GO:0071241,16,GO:0070887,0.734,5.259922660053398,0,cellular response to inorganic substance,cellular response to chemical stimulus
GO:0015695,26,GO:0006810,0.392,5.259922660053398,1,organic cation transport,transport
GO:0051606,32,GO:0033554,0.34,5.259922660053398,0,detection of stimulus,cellular response to stress
GO:0006790,66,GO:0006790,0.99,5.259922660053398,4,sulfur compound metabolic process,sulfur compound metabolic process
GO:0072175,28,GO:0035239,0.757,5.259922660053398,0,epithelial tube formation,tube morphogenesis
GO:0044255,63,GO:0006629,0.913,5.259922660053398,13,cellular lipid metabolic process,lipid metabolic process
GO:2000134,2,GO:0010564,0.702,5.259922660053398,4,negative regulation of G1/S transition of mitotic cell cycle,regulation of cell cycle process
GO:0060249,48,GO:0065008,0.633,5.259922660053398,0,anatomical structure homeostasis,regulation of biological quality
GO:0001666,8,GO:0009628,0.766,5.259922660053398,31,response to hypoxia,response to abiotic stimulus
GO:0051301,67,GO:0051301,0.991,5.259922660053398,152,cell division,cell division
GO:0031668,39,GO:0009991,0.925,5.259922660053398,1,cellular response to extracellular stimulus,response to extracellular stimulus
GO:0035282,13,GO:0022008,0.419,5.259922660053398,0,segmentation,neurogenesis
GO:0007492,19,GO:0009888,0.833,5.259922660053398,5,endoderm development,tissue development
GO:0061061,68,GO:0061061,0.996,5.259922660053398,4,muscle structure development,muscle structure development
GO:0006997,36,GO:0006996,0.591,5.259922660053398,19,nucleus organization,organelle organization
GO:0060070,4,GO:0023051,0.401,5.259922660053398,33,canonical Wnt signaling pathway,regulation of signaling
GO:0090596,45,GO:0009887,0.83,5.259922660053398,0,sensory organ morphogenesis,animal organ morphogenesis
GO:0009886,28,GO:0035239,0.476,5.259922660053398,2,post-embryonic animal morphogenesis,tube morphogenesis
GO:0098662,26,GO:0006810,0.553,5.259922660053398,4,inorganic cation transmembrane transport,transport
GO:0001708,17,GO:0050793,0.406,5.259922660053398,91,cell fate specification,regulation of developmental process
GO:0097305,16,GO:0070887,0.455,5.259922660053398,1,response to alcohol,cellular response to chemical stimulus
GO:0044089,47,GO:0044085,0.642,5.259922660053398,0,positive regulation of cellular component biogenesis,cellular component biogenesis
GO:0016236,65,GO:0006914,0.917,5.259922660053398,15,macroautophagy,autophagy
GO:0051345,37,GO:0044093,0.913,5.259922660053398,1,positive regulation of hydrolase activity,positive regulation of molecular function
GO:0090263,4,GO:0023051,0.678,5.259922660053398,12,positive regulation of canonical Wnt signaling pathway,regulation of signaling
GO:0051963,48,GO:0065008,0.671,5.259922660053398,1,regulation of synapse assembly,regulation of biological quality
GO:0045663,68,GO:0061061,0.686,5.259922660053398,1,positive regulation of myoblast differentiation,muscle structure development
GO:0099536,4,GO:0023051,0.486,5.259922660053398,4,synaptic signaling,regulation of signaling
GO:0006935,39,GO:0009991,0.613,5.259922660053398,78,chemotaxis,response to extracellular stimulus
GO:0007052,36,GO:0006996,0.574,5.259922660053398,22,mitotic spindle organization,organelle organization
GO:0031647,48,GO:0065008,0.652,5.259922660053398,19,regulation of protein stability,regulation of biological quality
GO:1904396,23,GO:0051128,0.686,5.259922660053398,0,regulation of neuromuscular junction development,regulation of cellular component organization
GO:0016482,43,GO:0046907,0.737,5.259922660053398,0,cytosolic transport,intracellular transport
GO:0051259,23,GO:0051128,0.386,5.259922660053398,2,protein complex oligomerization,regulation of cellular component organization
GO:0044839,2,GO:0010564,0.579,5.259922660053398,0,cell cycle G2/M phase transition,regulation of cell cycle process
GO:0051052,31,GO:0034645,0.492,5.259922660053398,0,regulation of DNA metabolic process,cellular macromolecule biosynthetic process
GO:0007517,68,GO:0061061,0.898,5.259922660053398,20,muscle organ development,muscle structure development
GO:0048569,45,GO:0009887,0.781,5.259922660053398,0,post-embryonic animal organ development,animal organ morphogenesis
GO:1903320,12,GO:0051247,0.626,5.259922660053398,0,regulation of protein modification by small protein conjugation or removal,positive regulation of protein metabolic process
GO:0043434,16,GO:0070887,0.504,5.259922660053398,0,response to peptide hormone,cellular response to chemical stimulus
GO:0035148,28,GO:0035239,0.824,5.259922660053398,2,tube formation,tube morphogenesis
GO:0048546,28,GO:0035239,0.979,5.259922660053398,4,digestive tract morphogenesis,tube morphogenesis
GO:0048562,45,GO:0009887,0.847,5.259922660053398,0,embryonic organ morphogenesis,animal organ morphogenesis
GO:0048592,45,GO:0009887,0.65,5.259922660053398,0,eye morphogenesis,animal organ morphogenesis
GO:0016570,20,GO:0043412,0.619,5.259922660053398,5,histone modification,macromolecule modification
GO:0007613,52,GO:0003008,0.677,5.259922660053398,1,memory,system process
GO:0071248,16,GO:0070887,0.723,5.259922660053398,4,cellular response to metal ion,cellular response to chemical stimulus
GO:0051647,55,GO:0051640,0.804,5.259922660053398,5,nucleus localization,organelle localization
GO:0071363,16,GO:0070887,0.782,5.259922660053398,3,cellular response to growth factor stimulus,cellular response to chemical stimulus
GO:0036293,8,GO:0009628,0.771,5.259922660053398,0,response to decreased oxygen levels,response to abiotic stimulus
GO:0006310,31,GO:0034645,0.55,5.259922660053398,38,DNA recombination,cellular macromolecule biosynthetic process
GO:0140053,24,GO:0006396,0.378,5.259922660053398,0,mitochondrial gene expression,RNA processing
GO:0097435,36,GO:0006996,0.532,5.259922660053398,0,supramolecular fiber organization,organelle organization
GO:0048565,13,GO:0022008,0.662,5.259922660053398,2,digestive tract development,neurogenesis
GO:0060537,19,GO:0009888,0.635,5.259922660053398,1,muscle tissue development,tissue development
GO:0010259,61,GO:0007568,0.871,5.259922660053398,2,multicellular organism aging,aging
GO:1901135,69,GO:1901135,0.975,5.259922660053398,2,carbohydrate derivative metabolic process,carbohydrate derivative metabolic process
GO:0032101,34,GO:0048584,0.757,5.259922660053398,0,regulation of response to external stimulus,positive regulation of response to stimulus
GO:0071103,36,GO:0006996,0.568,5.259922660053398,0,DNA conformation change,organelle organization
GO:0071407,16,GO:0070887,0.752,5.259922660053398,0,cellular response to organic cyclic compound,cellular response to chemical stimulus
GO:0006260,31,GO:0034645,0.554,5.259922660053398,78,DNA replication,cellular macromolecule biosynthetic process
GO:0000086,2,GO:0010564,0.577,5.259922660053398,2,G2/M transition of mitotic cell cycle,regulation of cell cycle process
GO:0009267,39,GO:0009991,0.919,5.259922660053398,6,cellular response to starvation,response to extracellular stimulus
GO:0045732,35,GO:0044265,0.708,5.259922660053398,11,positive regulation of protein catabolic process,cellular macromolecule catabolic process
GO:0065004,23,GO:0051128,0.393,5.259922660053398,0,protein-DNA complex assembly,regulation of cellular component organization
GO:0031396,12,GO:0051247,0.589,5.259922660053398,0,regulation of protein ubiquitination,positive regulation of protein metabolic process
GO:0001101,16,GO:0070887,0.475,5.259922660053398,0,response to acid chemical,cellular response to chemical stimulus
GO:0007268,4,GO:0023051,0.484,5.259922660053398,144,chemical synaptic transmission,regulation of signaling
GO:0055082,48,GO:0065008,0.764,5.259922660053398,0,cellular chemical homeostasis,regulation of biological quality
GO:0061458,13,GO:0022008,0.71,5.259922660053398,0,reproductive system development,neurogenesis
GO:0071901,37,GO:0044093,0.602,5.259922660053398,0,negative regulation of protein serine/threonine kinase activity,positive regulation of molecular function
GO:1902903,36,GO:0006996,0.457,5.259922660053398,0,regulation of supramolecular fiber organization,organelle organization
GO:0002119,28,GO:0035239,0.431,5.259922660053398,226,nematode larval development,tube morphogenesis
GO:0042335,13,GO:0022008,0.442,5.259922660053398,6,cuticle development,neurogenesis
GO:0010171,28,GO:0035239,0.521,5.259922660053398,22,body morphogenesis,tube morphogenesis
GO:0050678,29,GO:0042127,0.764,5.259922660053398,0,regulation of epithelial cell proliferation,regulation of cell population proliferation
GO:0050768,33,GO:0051241,0.85,5.259922660053398,0,negative regulation of neurogenesis,negative regulation of multicellular organismal process
GO:0000165,14,GO:0007166,0.463,5.259922660053398,46,MAPK cascade,cell surface receptor signaling pathway
GO:1901657,69,GO:1901135,0.689,5.259922660053398,0,glycosyl compound metabolic process,carbohydrate derivative metabolic process
GO:0050890,52,GO:0003008,0.752,5.259922660053398,0,cognition,system process
GO:0007611,52,GO:0003008,0.742,5.259922660053398,4,learning or memory,system process
GO:0007097,55,GO:0051640,0.796,5.259922660053398,23,nuclear migration,organelle localization
GO:0045661,68,GO:0061061,0.686,5.259922660053398,0,regulation of myoblast differentiation,muscle structure development
GO:0007018,49,GO:0007017,0.852,5.259922660053398,60,microtubule-based movement,microtubule-based process
GO:0070482,8,GO:0009628,0.803,5.259922660053398,20,response to oxygen levels,response to abiotic stimulus
GO:0071496,39,GO:0009991,0.5,5.259922660053398,0,cellular response to external stimulus,response to extracellular stimulus
GO:0031669,39,GO:0009991,0.919,5.259922660053398,0,cellular response to nutrient levels,response to extracellular stimulus
GO:0009994,7,GO:0022414,0.669,5.259922660053398,0,oocyte differentiation,reproductive process
GO:0007127,2,GO:0010564,0.65,5.259922660053398,1,meiosis I,regulation of cell cycle process
GO:0072331,14,GO:0007166,0.391,5.259922660053398,0,signal transduction by p53 class mediator,cell surface receptor signaling pathway
GO:0098916,4,GO:0023051,0.484,5.259922660053398,0,anterograde trans-synaptic signaling,regulation of signaling
GO:0055123,13,GO:0022008,0.662,5.259922660053398,0,digestive system development,neurogenesis
GO:0051983,54,GO:0007059,0.833,5.259922660053398,3,regulation of chromosome segregation,chromosome segregation
GO:0043414,62,GO:0032259,0.954,5.259922660053398,1,macromolecule methylation,methylation
GO:0009636,16,GO:0070887,0.562,5.259922660053398,9,response to toxic substance,cellular response to chemical stimulus
GO:0006952,32,GO:0033554,0.703,5.259922660053398,6,defense response,cellular response to stress
GO:0042327,5,GO:0016310,0.678,5.259922660053398,2,positive regulation of phosphorylation,phosphorylation
GO:0001934,12,GO:0051247,0.899,5.259922660053398,20,positive regulation of protein phosphorylation,positive regulation of protein metabolic process
GO:2000058,12,GO:0051247,0.669,5.259922660053398,0,regulation of ubiquitin-dependent protein catabolic process,positive regulation of protein metabolic process
GO:0022404,40,GO:0032501,0.325,5.259922660053398,2,molting cycle process,multicellular organismal process
GO:2000027,17,GO:0050793,0.696,5.259922660053398,0,regulation of animal organ morphogenesis,regulation of developmental process
GO:1901615,70,GO:1901615,0.995,5.259922660053398,0,organic hydroxy compound metabolic process,organic hydroxy compound metabolic process
GO:0007143,2,GO:0010564,0.587,5.259922660053398,2,female meiotic nuclear division,regulation of cell cycle process
GO:0008610,63,GO:0006629,0.846,5.259922660053398,13,lipid biosynthetic process,lipid metabolic process
GO:0043244,23,GO:0051128,0.713,5.259922660053398,0,regulation of protein-containing complex disassembly,regulation of cellular component organization
GO:0000819,54,GO:0007059,0.934,5.25982471680503,3,sister chromatid segregation,chromosome segregation
GO:1903532,25,GO:0046903,0.812,5.258443973751602,0,positive regulation of secretion by cell,secretion
GO:0051047,25,GO:0046903,0.839,5.258443973751602,0,positive regulation of secretion,secretion
GO:0022604,17,GO:0050793,0.696,5.258443973751602,6,regulation of cell morphogenesis,regulation of developmental process
GO:0007163,71,GO:0007163,0.996,5.258386851655411,29,establishment or maintenance of cell polarity,establishment or maintenance of cell polarity
GO:0050773,23,GO:0051128,0.686,5.258386851655411,0,regulation of dendrite development,regulation of cellular component organization
GO:0030100,9,GO:0051050,0.785,5.256456500958033,7,regulation of endocytosis,positive regulation of transport
GO:0031347,34,GO:0048584,0.632,5.252394935125403,0,regulation of defense response,positive regulation of response to stimulus
GO:0046700,35,GO:0044265,0.74,5.249034489253204,0,heterocycle catabolic process,cellular macromolecule catabolic process
GO:1901361,35,GO:0044265,0.733,5.249034489253204,0,organic cyclic compound catabolic process,cellular macromolecule catabolic process
GO:0019439,35,GO:0044265,0.744,5.249034489253204,2,aromatic compound catabolic process,cellular macromolecule catabolic process
GO:0044270,35,GO:0044265,0.739,5.249034489253204,0,cellular nitrogen compound catabolic process,cellular macromolecule catabolic process
GO:0034655,35,GO:0044265,0.732,5.249034489253204,1,nucleobase-containing compound catabolic process,cellular macromolecule catabolic process
GO:0006401,35,GO:0044265,0.867,5.249034489253204,16,RNA catabolic process,cellular macromolecule catabolic process
GO:1901215,10,GO:0010941,0.789,5.248450816808275,8,negative regulation of neuron death,regulation of cell death
GO:1901214,10,GO:0010941,0.847,5.248450816808275,2,regulation of neuron death,regulation of cell death
GO:0001558,44,GO:0040008,0.886,5.241998472680028,2,regulation of cell growth,regulation of growth
GO:0006413,31,GO:0034645,0.734,5.234788112044792,59,translational initiation,cellular macromolecule biosynthetic process
GO:0006913,43,GO:0046907,0.783,5.224872065393536,13,nucleocytoplasmic transport,intracellular transport
GO:0051169,43,GO:0046907,0.785,5.224872065393536,3,nuclear transport,intracellular transport
GO:0006403,6,GO:0008104,0.659,5.221856703242279,0,RNA localization,protein localization
GO:0071826,23,GO:0051128,0.419,5.221710227672616,0,ribonucleoprotein complex subunit organization,regulation of cellular component organization
GO:0009746,16,GO:0070887,0.418,3.5202410825910655,0,response to hexose,cellular response to chemical stimulus
GO:0031099,13,GO:0022008,0.38,3.5202410825910655,0,regeneration,neurogenesis
GO:0007369,13,GO:0022008,0.477,3.5202410825910655,26,gastrulation,neurogenesis
GO:0071375,16,GO:0070887,0.703,3.5202410825910655,0,cellular response to peptide hormone stimulus,cellular response to chemical stimulus
GO:0051224,9,GO:0051050,0.659,3.5202410825910655,0,negative regulation of protein transport,positive regulation of transport
GO:0007367,13,GO:0022008,0.347,3.5202410825910655,4,segment polarity determination,neurogenesis
GO:0051446,2,GO:0010564,0.75,3.5202410825910655,4,positive regulation of meiotic cell cycle,regulation of cell cycle process
GO:0031397,12,GO:0051247,0.535,3.5202410825910655,1,negative regulation of protein ubiquitination,positive regulation of protein metabolic process
GO:0006414,18,GO:0043603,0.683,3.5202410825910655,18,translational elongation,cellular amide metabolic process
GO:0016139,69,GO:1901135,0.561,3.5202410825910655,3,glycoside catabolic process,carbohydrate derivative metabolic process
GO:1901879,23,GO:0051128,0.699,3.5202410825910655,0,regulation of protein depolymerization,regulation of cellular component organization
GO:0006364,42,GO:1901360,0.475,3.5202410825910655,90,rRNA processing,organic cyclic compound metabolic process
GO:0051260,23,GO:0051128,0.384,3.5202410825910655,50,protein homooligomerization,regulation of cellular component organization
GO:0008286,16,GO:0070887,0.694,3.5202410825910655,18,insulin receptor signaling pathway,cellular response to chemical stimulus
GO:0019377,63,GO:0006629,0.574,3.5202410825910655,0,glycolipid catabolic process,lipid metabolic process
GO:0043486,23,GO:0051128,0.322,3.5202410825910655,7,histone exchange,regulation of cellular component organization
GO:0045862,12,GO:0051247,0.905,3.5202410825910655,1,positive regulation of proteolysis,positive regulation of protein metabolic process
GO:0042770,14,GO:0007166,0.425,3.5202410825910655,2,signal transduction in response to DNA damage,cell surface receptor signaling pathway
GO:0008584,7,GO:0022414,0.51,3.5202410825910655,6,male gonad development,reproductive process
GO:0043473,72,GO:0043473,1,3.5202410825910655,0,pigmentation,pigmentation
GO:0021782,13,GO:0022008,0.525,3.5202410825910655,1,glial cell development,neurogenesis
GO:0001709,17,GO:0050793,0.341,3.5202410825910655,9,cell fate determination,regulation of developmental process
GO:0071345,16,GO:0070887,0.615,3.5202410825910655,0,cellular response to cytokine stimulus,cellular response to chemical stimulus
GO:0006915,10,GO:0010941,0.869,3.5202410825910655,73,apoptotic process,regulation of cell death
GO:0045737,37,GO:0044093,0.726,3.5202410825910655,5,positive regulation of cyclin-dependent protein serine/threonine kinase activity,positive regulation of molecular function
GO:0030522,14,GO:0007166,0.432,3.5202410825910655,64,intracellular receptor signaling pathway,cell surface receptor signaling pathway
GO:0002064,19,GO:0009888,0.751,3.5202410825910655,9,epithelial cell development,tissue development
GO:0051302,67,GO:0051301,0.844,3.5202410825910655,12,regulation of cell division,cell division
GO:0000910,67,GO:0051301,0.877,3.5202410825910655,0,cytokinesis,cell division
GO:0050808,23,GO:0051128,0.424,3.5202410825910655,16,synapse organization,regulation of cellular component organization
GO:0008630,10,GO:0010941,0.686,3.5202410825910655,7,intrinsic apoptotic signaling pathway in response to DNA damage,regulation of cell death
GO:1901985,12,GO:0051247,0.703,3.5202410825910655,0,positive regulation of protein acetylation,positive regulation of protein metabolic process
GO:1904030,5,GO:0016310,0.496,3.5202410825910655,0,negative regulation of cyclin-dependent protein kinase activity,phosphorylation
GO:0006805,16,GO:0070887,0.723,3.5202410825910655,41,xenobiotic metabolic process,cellular response to chemical stimulus
